,book_id,author_id
7470,89717,13388
7471,7129598,3165706
7474,8434205,4078538
7505,106164,896419
7506,4692,2934
7509,198505,9996
7512,254316,10420
7518,12279098,5105154
7521,16328,123715
7525,64666,843200
7528,20454107,19697
7530,20696006,3078
7534,781844,1506
7535,39854434,6953499
7549,7670,5194
7554,43204703,4629194
7557,11989,957894
7561,36117813,5193034
7571,13637128,1585457
7595,41450662,13531492
7597,18002681,6451816
7615,37076222,7327341
7618,37539001,14584166
7620,30075662,4735144
7623,1228628,32278
7636,24473763,2759153
7641,12104686,4971535
7647,13570639,2937053
7671,570668,40143
7675,1087196,270939
7679,16126395,5595081
7680,23299513,4864634
7712,10443756,4641669
7716,35724645,7211470
7719,1569144,483910
7726,251964,28574
7729,9643469,287923
7730,17504621,5255580
7744,2974811,61659
7749,17161185,6861797
7750,17733971,7034900
7758,6460146,2927166
7761,17209607,1029223
7769,896625,88445
7772,9182478,3228055
7779,10188580,4573983
7787,21524446,7418796
7796,8449698,86778
7802,641936,186034
7831,10048874,3353667
7841,201642,83937
7848,32628,10366
7849,39033,12577
7851,9833965,1043497
7872,179734,90070
7874,669100,33297
7892,6540352,2958717
7896,373009,8694
7901,462658,5244478
7911,13122090,5355122
7912,311864,1567394
7916,249606,7628
7924,9572203,904719
7927,12204117,5019751
7934,9014,5858
7947,9850443,1041872
7951,45245,25375
7961,776489,22652
7965,18069353,7131935
7977,6597651,1226977
7988,7203690,8716
7996,264946,25883
7997,38600870,6887119
8000,18194,10991
8008,16718,6404
8011,15754577,6443153
8017,132694,76471
8019,218677,19317
8029,164221,22602
8045,13258,8268
8050,23870514,8151452
8065,12083233,143691
8069,1559633,7259226
8071,84737,38706
8072,1158380,292578
8073,77287,8875
8075,2364284,5835922
8080,30735,17241
8089,12279,1433597
8125,17260056,5768062
8136,40159,22542
8143,56728,2737
8144,808853,6608
8145,900068,26886
8155,2794955,2357
8157,9394156,5767872
8160,38529,17059
8163,50788,28550
8166,263176,153741
8168,891922,4773
8169,11887020,2728589
8172,12043770,4175419
8173,13372959,5430253
8174,592167,16535395
8187,716532,38662
8190,300674,173264
8193,107406,62110
8202,75060,33034
8203,202146,6568
8204,4339,2996
8205,7519640,16494
8206,1067,6281688
8217,42512,23897
8220,711901,379290
8221,78127,44306
8229,25908870,4724550
8230,27152124,7059622
8233,5400,3646
8234,18739485,5769238
8235,151755,87712
8237,149667,26970
8241,25816447,5335601
8246,29917,14655
8249,465697,11057
8251,23309634,6994731
8253,133937,4229
8254,42694,19708
8255,15096,9432
8265,183586,47118
8268,843989,575
8269,29641,2533
8277,295961,19706
8291,27747199,7374424
8294,25000053,13486461
8296,24500775,7055100
8297,32939643,5784542
8320,135486,18163
8324,49006,27498
8445,6609744,2172337
8459,12035966,5041072
8462,6933135,3100200
8477,402739,17613
8483,288159,167047
8488,18044412,5895680
8489,58,24
8491,1060562,81096
8495,47708,9345
8496,905755,93728
8502,404874,68536
8519,905887,242185
8522,40929,23013
8525,227570,209
8528,105490,30852
8530,5600151,1932450
8532,43928,24689
8542,6930002,2916205
8554,3649147,1330287
8560,17980013,7092218
8568,13517617,3131761
8572,81042,46138
8578,17552467,3519233
8579,1134023,65391
8610,32109569,12130438
8624,25022297,13544498
8626,15735683,4071652
8629,115030,36913
8630,9471031,4230687
8633,13563459,5785094
8635,1184484,577199
8636,8240188,1687270
8638,8564644,4113892
8642,316558,182089
8655,11256293,2872571
8657,34234639,14672377
8664,40597810,6572605
8678,38225791,15127507
8685,1016875,30716
8689,5240,3545
8690,7940589,107079
8695,12334,7814
8697,596260,62012
8700,3147367,3041
8701,118824,68790
8703,10109,6583
8704,25622782,4194881
8709,691520,7550235
8717,91767,8262
8718,130363,40882
8723,5294,3572
8759,18682615,7152490
8772,18806259,7391763
8795,16069262,6549512
8796,1162185,485981
8803,714902,172977
8814,20821306,7855177
8816,551536,179712
8817,238968,100752
8823,1022209,138702
8827,82780,47290
8840,15738354,4822512
8841,807968,371202
8843,68380,869
8845,2342943,1051591
8847,770614,10087
8848,176892,4766
8852,28873,4777916
8855,1099301,543080
8857,352262,23894
8862,15177,9465
8867,41536,23417
8871,12732267,5235670
8873,39303,1356336
8879,13557662,4115682
8883,18336450,6573700
8885,18403921,6869072
8888,7163862,426034
8916,11103746,4789680
8918,2296567,1033445
8925,22600,12884
8929,7962312,129676
8937,89821,51563
8938,11395597,9399
8943,7420106,1305376
8945,404857,229443
8953,28664920,2894415
8972,38746485,2338628
8982,28956867,13583042
8989,19668,3892
8990,28390369,2522
8991,5158,3501
8995,5312124,2282707
8996,5179,3519
9002,639864,14650
9004,25372801,4918514
9006,101911,58843
9009,5181,3521
9010,116297,67406
9018,15783386,5763676
9019,25852870,6429
9020,12594758,5195639
9022,129223,74248
9023,5186,3525
9024,254389,8352
9036,15827731,415636
9040,5190,3529
9044,5205,3526
9045,5196,3532
9047,25733983,14104736
9048,11672159,4719155
9049,15843166,69641
9054,25810398,1856113
9055,26192646,9824300
9063,653396,4562105
9067,5157,3500
9071,13589182,865
9072,311127,18067
9073,25733990,8534434
9077,6294709,2960
9081,25622850,7622
9084,4866,3317
9086,2501453,2993185
9093,13588356,162578
9094,25810500,80808
9100,15706108,6371051
9103,1134122,8435
9107,28251002,15376492
9115,414655,32638
9117,25893709,97313
9119,36071,1538
9133,6596,4402
9157,22749804,61173
9161,22675858,12535
9163,22450742,3329076
9177,13452847,5625059
9190,22609434,72439
9191,23460961,1102395
9214,22609364,4747988
9219,7959473,14989
9221,617526,83714
9223,6987527,4917483
9226,41701,18411
9228,2277444,38809
9238,11741,7491
9245,28251250,233
9249,3081255,384202
9251,333301,88762
9262,9862761,22004
9263,88335,50758
9272,38412,10894
9279,9824,6414
9283,148821,26293
9290,702573,34820
9291,772716,33987
9292,8697204,186987
9293,311034,25092
9295,714571,57462
9296,1832749,588558
9298,825828,28375
9299,13488738,5406631
9309,2999282,10482
9329,7737900,3377501
9330,6290240,42110
9332,1088471,19273
9333,722251,23001
9334,132913,14558
9336,129308,57461
9350,18624197,1126499
9355,590349,27704
9356,1175147,5755759
9358,582067,5908
9367,6440071,2919206
9368,6659597,5775487
9369,830364,3047
9376,1289617,101131
9378,476733,26115
9384,56140,31726
9389,185292,8661
9391,95602,6492
9400,467457,261937
9406,1778693,814354
9407,32987,18495
9410,25692886,6904806
9411,417640,41544
9415,147602,4645
9420,2781819,105839
9424,26118426,3001246
9456,9461562,87305
9475,26114291,2868678
9477,2696181,1182751
9479,27411345,5898355
9481,25451264,5780686
9484,20404905,13557729
9492,17162,10442
9500,110871,4750
9507,2017717,1402383
9515,20757528,3429117
9535,6281917,527011
9546,345660,28544
9550,2246948,926628
9562,17924987,3413449
9563,776159,1377
9566,17586459,4147574
9571,119825,24655
9576,904488,33031
9577,18053047,20989
9578,18509683,5344531
9580,43993,19696
9582,1397889,108007
9587,6217361,2830341
9600,476575,42353
9608,13580846,5807164
9611,15726915,6431805
9613,15158,9291
9623,32502,12470
9630,425174,397
9631,68099,16290
9633,55018,7031
9635,17373314,4334648
9650,231604,26372
9661,17372058,6896405
9668,8722,5657
9671,20883847,6524620
9674,429138,4043
9675,138684,80212
9677,10115,6599
9679,142458,14220
9703,47588,9558
9711,2305862,1036925
9718,35924698,15225448
9731,38230320,7922460
9742,576335,2565
9745,476909,137561
9746,906860,7074786
9749,36341204,7579036
9757,826576,138514
9759,538166,53249
9760,35068612,1212001
9766,579228,13589
9773,235127,63095
9777,36388243,16847770
9781,35297426,93504
9795,38359036,17029974
9796,2241059,2821144
9800,7958702,800187
9801,36809135,7043934
9812,43945,463
9814,21523892,7414345
9816,13323203,8605
9821,324296,3352
9825,349090,40119
9834,893731,6245
9842,21298206,1563059
9850,60407,34055
9851,158479,9790201
9855,245705,1255971
9861,178196,3424683
9862,860566,444847
9864,197132,887400
9865,366889,209681
9866,1034185,4731222
9867,715995,6454067
9869,626685,5786093
9872,88432,19595
9873,11824848,4193568
9883,254308,5326370
9884,226378,15538
9915,550821,104125
9918,218659,22694
9927,1266297,45915
9931,101999,31274
9935,28434,15991
9936,6718608,3024821
9945,249,147
9952,13419125,5227478
9953,18388177,14250273
9961,298275,1466
9966,20737479,7759811
9982,13091829,3387293
9985,7242100,1827868
9987,13086226,5235537
9989,8428110,28572
9992,12396795,5107011
9994,764332,7320506
9995,80081,7929831
10003,1421046,164478
10004,15812779,81017
10015,7861169,489970
10017,1337751,491233
10026,107799,62357
10031,1242729,600490
10033,1446004,151902
10061,1704719,784866
10062,5587960,11291
10063,25737,14444
10072,19631,11746
10074,93793,29085
10077,113429,65678
10080,14280,6410
10083,1218465,101398
10087,2579284,132225
10091,15803037,6903512
10093,153492,3073
10097,20871425,6563368
10098,22494969,8312760
10100,10381472,944594
10104,16058045,3340475
10108,15814895,3409997
10113,17211803,969638
10115,15816412,4486715
10119,4758093,1980985
10122,196549,114528
10124,19615422,1470927
10134,7199829,18967
10135,6927061,3098115
10139,9862105,3060067
10142,12901365,5005267
10157,13056868,99117
10168,13484226,5752810
10173,16124019,3388918
10181,9749291,1320312
10185,449,296961
10198,842264,71159
10209,1264695,241301
10233,7579,5269606
10235,582533,41093
10242,71730,40541
10244,78427,44526
10249,24307444,8422979
10251,32377,18233
10257,13542990,202782
10266,10055,6565
10274,4961048,90150
10277,92517,7751
10279,1098486,542704
10285,588138,20105
10307,20702025,5282455
10314,359998,39788
10316,624838,52609
10324,458003,625
10331,78433,3472
10339,6433752,3541
10347,2873007,5813022
10349,3054684,1192311
10352,266607,25422
10354,16150831,2973783
10362,18209411,6872503
10368,15784909,5430144
10390,13152,3780
10397,18269958,7141820
10401,7091488,17061
10403,32439,9355
10411,13302279,4061922
10418,25135327,7151973
10429,27220736,3319233
10430,2,1077326
10432,13480769,4728994
10435,9935444,73754
10449,13584400,5437976
10453,18002005,7112966
10455,477338,58846
10464,8542996,56019
10467,22571272,3251728
10475,11547862,132117
10485,51877,5001
10487,15055,9399
10505,11214214,207356
10506,17204058,6876994
10507,51537,14084
10508,7124925,27498
10513,11918,7581
10515,16161536,6519108
10524,10329470,3358829
10533,5664985,2987
10536,16123804,6570230
10538,48019,12008
10552,7770715,3388865
10556,12710096,4062698
10561,17257993,2958084
10565,17902141,4499623
10568,8660468,3051260
10573,7039218,669810
10583,15711844,4984399
10584,10847,1235
10594,13409302,28569
10598,13369678,4872191
10601,5098079,20248
10604,10662433,151371
10606,17204568,6452601
10612,10808013,33031
10621,67825,38238
10622,133793,77193
10628,16068905,4208569
10633,10890808,27206
10638,15721,1899
10640,6050298,48206
10645,13638131,3099544
10650,12961307,3190846
10654,15765529,410993
10657,8697191,75375
10659,6687247,3012335
10666,23262621,7074846
10673,17149088,4629194
10688,10345642,2891503
10696,14060046,4476934
10698,17201095,6550037
10712,22042627,6563368
10714,22725294,7132747
10725,8709523,137902
10727,15733738,5014564
10730,12996,947
10752,8337,5300
10753,10950666,4887264
10757,8475505,2261547
10758,7685281,3319050
10759,410810,10427
10760,17333180,21748
10767,23306129,8415462
10769,20522640,6914204
10777,10337453,144788
10788,18680106,4805272
10801,21526646,7045140
10802,9424367,3036304
10804,2321296,175855
10805,12647642,3980637
10806,10791807,1441
10819,13645645,89439
10824,5526,2345
10826,9409469,125308
10840,866222,3770
10844,18001399,5997227
10855,905092,659
10867,6892870,706255
10873,18071872,6906110
10882,20821111,4342215
10883,160939,23924
10885,12033455,6160
10887,5497945,965709
10905,20931902,6474204
10912,13479780,5749310
10913,16158611,153738
10919,13595639,10317
10921,10669,762
10933,12951123,4586597
10935,8089607,3501390
10953,18163646,6094847
10954,84699,48465
10955,10742462,3408059
10956,6052079,2986307
10959,7664041,8349
10961,21943246,2876763
10968,21343,11503
10987,15734163,5828179
10994,12578370,3027554
10996,8659601,3380908
10999,17560674,4882127
11004,7155145,1791
11012,13519844,4951964
11013,8803932,415967
11023,18667769,7341041
11028,13601681,3353516
11031,17831617,6556689
11037,23164983,3046613
11061,17399160,6947727
11064,72657,41108
11068,15768409,4126827
11086,40961427,3706
11102,9627755,3095893
11104,250825,6176
11107,9551700,3114906
11110,14061957,4575289
11121,14288998,4637369
11129,50937,18731
11130,18285437,7536047
11132,56454,6547946
11133,12617,2476
11135,12577643,101078
11136,10148340,82570
11138,11735983,4039811
11140,22521314,7313508
11152,13630629,4485813
11161,6752378,150038
11169,15789443,6456912
11171,21913812,419
11175,10196362,458771
11184,15746101,64364
11185,8582356,4119134
11187,13413589,40563
11201,10428708,5091
11208,11732634,2384
11213,34851664,1935000
11214,15749143,7742
11217,10822858,1734716
11218,11082037,12470
11225,6792458,3051490
11229,15744141,51118
11231,10024937,47072
11232,1303,865
11248,9440448,4610
11250,10644930,3389
11253,10680329,194243
11257,9635495,12504
11258,15722934,17059
11259,233649,6252
11260,15738256,5298385
11268,53926,22515
11269,23878,13450
11278,15980677,234115
11279,25560247,5100743
11301,20407756,6885811
11317,24283,13661
11322,15755242,2882485
11323,1268479,38550
11324,18005373,5228869
11332,59263,33467
11338,1220507,4465322
11340,13812,8588
11345,20926065,5821204
11347,34497,1654
11360,27263454,13531492
11362,11512718,375143
11368,21839603,8118655
11370,10428803,1598076
11371,28876,8730
11372,259836,869
11373,77276,106
11386,891814,29542
11397,12287209,3064305
11421,669780,4704809
11428,18626111,2884305
11438,121749,1069006
11447,23281789,588356
11454,968,630
11456,61975,26
11478,77366,5339
11489,2067180,16961
11493,22852698,4721536
11495,16152890,4401574
11498,20640467,6421828
11499,153219,6256
11501,925697,295246
11506,37586,10896
11518,3585344,4428
11520,20946280,6941668
11523,17285883,17054
11529,15241,656983
11531,18518269,7141792
11535,10016013,4533716
11537,198175,80134
11538,18966819,6474348
11542,23012877,5737121
11548,22929563,8446650
11564,22522805,4280
11568,603204,1785
11570,137599,12090
11572,142849,17693
11576,6811150,2759153
11591,350684,9885
11597,3895,2658
11603,335459,2657
11606,22816087,545
11610,327847,42697
11620,11499,7385
11623,2369,6281688
11625,547094,8726
11627,25148,14139
11630,22911,5223
11632,227593,9972
11636,782854,73310
11639,682745,22832
11641,28700,233
11644,36518151,17287280
11646,1862313,16481
11651,217329,127374
11661,219557,79535
11674,104737,6760
11684,6423507,22067
11697,7077917,3148560
11699,167845,44037
11703,9799,6404
11704,8258519,16204
11714,6282010,28375
11725,138959,988142
11729,274053,130704
11734,133954,159
11735,138683,80212
11760,70241,7010931
11767,22613,1264
11773,243854,14454
11784,8517008,1074866
11790,36402034,4764
11792,17863,8794
11807,22416,12772
11821,239823,9678
11824,11987465,4105961
11827,2881823,114752
11830,17305041,4318269
11834,552357,65471
11836,47956,26897
11840,22886708,2925639
11851,22522296,18341
11853,13611440,68959
11855,14567915,98389
11856,57950,23001
11862,321353,1637418
11874,387627,91578
11884,62158,34946
11887,208,13557729
11892,23602473,3534
11894,12114440,38066
11896,15790886,4254441
11897,29015,11646
11899,12945191,175035
11903,2915026,5741473
11909,13127599,9219
11916,3975186,54493
11922,71111,40202
11925,12392681,33918
11928,11836562,4983116
11929,6713071,22782
11932,95532,54970
11934,25903764,21618
11943,77125,1476
11944,1051620,87306
11949,22471,3151
11950,181086,105562
11953,73860,7623849
11954,6578293,221559
11960,73090,41313
11965,312596,3335
11968,9827912,2883386
11976,87635,50325
11977,22543699,30757
11978,4631,1455
11980,203968,16166
11985,16451,10020
11996,22825631,2852315
11998,174879,102062
12001,10165761,47104
12002,35965779,7505427
12006,20737459,7759811
12010,18154,30891
12014,27834600,9013543
12016,23578,13311
12022,22668848,482295
12034,1207904,134964
12036,5755,3915
12041,27774596,281810
12042,8786358,1045593
12053,9938498,5869
12057,35036409,44085
12060,29059,2546
12064,5148758,3489
12069,2887157,166614
12075,387348,7305
12086,330919,114722
12089,13015054,4112359
12091,6662883,117884
12093,6520,822
12096,15810471,6463048
12097,54218,19109
12102,135840,5687
12107,36061,2887
12108,3686,7136914
12110,308251,91589
12114,21428094,7056935
12120,28249,15890
12126,134353,12456
12127,7748,5237
12132,13223243,5386283
12135,13513092,234724
12137,12888599,5094344
12141,42156,13370
12142,6327801,49177
12150,6340016,8865
12159,13356190,45687
12160,34548,1362939
12165,6667,4273
12166,20890479,5309857
12173,46674,1498
12174,1861535,306449
12181,526869,21004
12184,15716154,93970
12185,72159,7751
12187,13436384,27372
12192,11942639,257934
12193,3860977,428923
12201,25491,8788
12208,25089757,1041872
12215,40409718,13275
12220,160149,9494
12223,597,375
12225,71979,40648
12235,9917945,2821144
12240,11077,7209
12242,7165300,1370283
12244,29,7
12245,1747896,11166
12246,182381,1413437
12247,861326,63898
12253,377254,215013
12255,5345,721
12258,35982,20357
12261,206899,121027
12277,419083,3098
12281,6534932,2956496
12282,1337448,474991
12288,824508,56977
12301,13326422,45115
12309,73965,41895
12318,487445,12465
12320,96647,2955
12324,105760,61248
12332,40745,217172
12337,202292,93012
12338,23754479,2578
12347,296302,3681
12358,130916,75395
12359,35721089,104943
12360,32370,3058
12367,1883838,10758
12372,3722183,10015
12373,24612118,690619
12382,359194,124526
12401,514210,1501668
12402,209576,122676
12403,228258,7625163
12411,72989,33505
12412,40271,589
12416,760961,27276
12419,154798,12736
12423,537124,19475
12430,9918083,13957
12431,41014989,10917
12434,10357575,3354
12446,337116,9226
12448,162898,1244
12449,703,463
12450,2723,1858
12451,16703,2715
12455,56842,575
12457,30628,1069006
12464,486324,191681
12467,593151,19811
12474,2316940,1441
12476,9943,6492
12479,291440,41954
12482,723625,113328
12485,433035,123715
12488,2288200,257934
12492,7826101,3408059
12494,6553733,5023
12495,6657,3159984
12496,771507,16649
12507,3100092,20524
12509,18017,7963
